x,y,z
474834.5401999997,5942183.7042,-21.0
474834.24650000036,5942184.6601,-21.0
474833.9528999999,5942185.6161,-21.0
474833.65919999965,5942186.572000001,-21.0
474833.36560000014,5942187.527899999,-21.0
474833.07189999986,5942188.4838,-21.0
474832.7781999996,5942189.4397,-21.0
474832.4846000001,5942190.3956,-21.0
474832.1908999998,5942191.351500001,-21.0
474831.8973000003,5942192.307399999,-21.0
474831.60360000003,5942193.2634,-21.0
474831.3099999996,5942194.2193,-21.0
474831.01630000025,5942195.1752,-21.0
474830.7226999998,5942196.131100001,-21.0
474830.42899999954,5942197.086999999,-21.0
474830.1354,5942198.0429,-21.0
474829.84169999976,5942198.9988,-21.0
474829.54810000025,5942199.954700001,-21.0
474829.2544,5942200.910700001,-21.0
474828.96079999954,5942201.866599999,-21.0
474828.6671000002,5942202.8225,-21.0
474828.37349999975,5942203.7784,-21.0
474828.0798000004,5942204.734300001,-21.0
474827.7862,5942205.690199999,-21.0
474827.4924999997,5942206.6461,-21.0
474827.1989000002,5942207.602,-21.0
474826.9051999999,5942208.558,-21.0
474826.61149999965,5942209.513900001,-21.0
474826.31790000014,5942210.469799999,-21.0
474826.02419999987,5942211.4257,-21.0
474825.73060000036,5942212.3816,-21.0
474825.4369000001,5942213.3375,-21.0
474825.14329999965,5942214.293400001,-21.0
474824.8496000003,5942215.249299999,-21.0
474824.55599999987,5942216.2052,-21.0
474824.2622999996,5942217.1612,-21.0
474823.9687000001,5942218.1171,-21.0
474823.6749999998,5942219.073000001,-21.0
474823.3814000003,5942220.028899999,-21.0
474823.08770000003,5942220.9848,-21.0
474822.7940999996,5942221.9407,-21.0
474822.50040000025,5942222.896600001,-21.0
474822.2067999998,5942223.852499999,-21.0
474821.91309999954,5942224.808499999,-21.0
474821.61950000003,5942225.7644,-21.0
474821.32579999976,5942226.7203,-21.0
474821.03220000025,5942227.676200001,-21.0
474820.7385,5942228.632099999,-21.0
474820.44489999954,5942229.5879999995,-21.0
474820.1512000002,5942230.5439,-21.0
474819.8574999999,5942231.4998,-21.0
474819.5639000004,5942232.455800001,-21.0
474819.27020000014,5942233.411699999,-21.0
474818.9765999997,5942234.3675999995,-21.0
474818.68290000036,5942235.3235,-21.0
474818.3892999999,5942236.2794,-21.0
474818.09559999965,5942237.235300001,-21.0
474817.80200000014,5942238.191199999,-21.0
474817.50829999987,5942239.1471,-21.0
474817.21470000036,5942240.1031,-21.0
474816.9210000001,5942241.059,-21.0
474816.62739999965,5942242.014900001,-21.0
474816.3337000003,5942242.970799999,-21.0
474816.04009999987,5942243.9267,-21.0
474815.7463999996,5942244.8826,-21.0
474815.4528000001,5942245.838500001,-21.0
474815.1590999998,5942246.794399999,-21.0
474814.8655000003,5942247.750399999,-21.0
474814.57180000003,5942248.7063,-21.0
474814.2781999996,5942249.6622,-21.0
474813.98450000025,5942250.618100001,-21.0
474813.6908999998,5942251.573999999,-21.0
474813.39719999954,5942252.5298999995,-21.0
474813.1035000002,5942253.4858,-21.0
474812.80989999976,5942254.4417,-21.0
474812.5162000004,5942255.397700001,-21.0
474812.2226,5942256.353599999,-21.0
474811.9288999997,5942257.3094999995,-21.0
474811.6353000002,5942258.2654,-21.0
474811.3415999999,5942259.2213,-21.0
474811.0480000004,5942260.177200001,-21.0
474810.75430000015,5942261.133099999,-21.0
474810.4606999997,5942262.089,-21.0
474810.16700000037,5942263.045,-21.0
474809.8733999999,5942264.0009,-21.0
474809.57969999965,5942264.956800001,-21.0
474809.28610000014,5942265.912699999,-21.0
474808.9923999999,5942266.8686,-21.0
474808.69880000036,5942267.8245,-21.0
474808.4051000001,5942268.7804000005,-21.0
474808.11149999965,5942269.736300001,-21.0
474807.8178000003,5942270.692299999,-21.0
474807.52419999987,5942271.6482,-21.0
474807.2304999996,5942272.6041,-21.0
474806.93680000026,5942273.5600000005,-21.0
474806.6431999998,5942274.515900001,-21.0
474806.34949999955,5942275.4717999995,-21.0
474806.05590000004,5942276.4277,-21.0
474805.76219999976,5942277.3836,-21.0
474805.46860000025,5942278.339500001,-21.0
474805.1749,5942279.295499999,-21.0
474804.88129999954,5942280.2513999995,-21.0
474804.5876000002,5942281.2073,-21.0
474804.29399999976,5942282.1632,-21.0
474804.0003000004,5942283.119100001,-21.0
474803.7067,5942284.074999999,-21.0
474803.4129999997,5942285.0309,-21.0
474803.1194000002,5942285.9868,-21.0
474802.8256999999,5942286.9428,-21.0
474802.5321000004,5942287.898700001,-21.0
474802.23840000015,5942288.854599999,-21.0
474801.9447999997,5942289.8105,-21.0
474801.65110000037,5942290.7664,-21.0
474801.3574999999,5942291.7223000005,-21.0
474801.06379999965,5942292.678200001,-21.0
474800.77020000014,5942293.634099999,-21.0
474800.4764999999,5942294.5901,-21.0
474800.1827999996,5942295.546,-21.0
474799.8892000001,5942296.5019000005,-21.0
474799.5954999998,5942297.457800001,-21.0
474799.3019000003,5942298.413699999,-21.0
474799.00820000004,5942299.3696,-21.0
474798.7145999996,5942300.3255,-21.0
474798.42090000026,5942301.281400001,-21.0
474798.1272999998,5942302.237400001,-21.0
474797.83359999955,5942303.193299999,-21.0
474797.54000000004,5942304.1492,-21.0
474797.24629999977,5942305.1051,-21.0
474796.95270000026,5942306.061000001,-21.0
474796.659,5942307.016899999,-21.0
474796.36539999954,5942307.9728,-21.0
474796.0717000002,5942308.9287,-21.0
474795.77809999976,5942309.8847,-21.0
474795.4844000004,5942310.840600001,-21.0
474795.1908,5942311.796499999,-21.0
474794.8970999997,5942312.7524,-21.0
474794.6035000002,5942313.7083,-21.0
474794.30979999993,5942314.6642,-21.0
474794.01609999966,5942315.620100001,-21.0
474793.72250000015,5942316.575999999,-21.0
474793.4287999999,5942317.532,-21.0
474793.13520000037,5942318.4879,-21.0
474792.8415000001,5942319.4438000005,-21.0
474792.54789999966,5942320.399700001,-21.0
474792.2542000003,5942321.355599999,-21.0
474791.9605999999,5942322.3115,-21.0
474791.6668999996,5942323.2674,-21.0
474791.3733000001,5942324.223300001,-21.0
474791.0795999998,5942325.179300001,-21.0
474790.7860000003,5942326.135199999,-21.0
474790.49230000004,5942327.0911,-21.0
474790.1986999996,5942328.047,-21.0
474789.90500000026,5942329.002900001,-21.0
474789.6113999998,5942329.958799999,-21.0
474789.31769999955,5942330.9147,-21.0
474789.02410000004,5942331.8706,-21.0
474788.73039999977,5942332.8266,-21.0
474788.43680000026,5942333.782500001,-21.0
474788.1431,5942334.738399999,-21.0
474787.84949999955,5942335.6943,-21.0
474787.5558000002,5942336.6502,-21.0
474787.26209999993,5942337.6061,-21.0
474786.9685000004,5942338.562000001,-21.0
474786.67480000015,5942339.517899999,-21.0
474786.3811999997,5942340.4738,-21.0
474786.0875000004,5942341.4298,-21.0
474785.79389999993,5942342.3857,-21.0
474785.50019999966,5942343.341600001,-21.0
474785.20660000015,5942344.297499999,-21.0
474784.9128999999,5942345.2534,-21.0
474784.61930000037,5942346.2093,-21.0
474784.3256000001,5942347.165200001,-21.0
474784.03199999966,5942348.121099999,-21.0
474783.7383000003,5942349.077099999,-21.0
474783.4446999999,5942350.033,-21.0
474783.1509999996,5942350.9889,-21.0
474782.8574000001,5942351.944800001,-21.0
474782.5636999998,5942352.900699999,-21.0
474782.2701000003,5942353.8566,-21.0
474781.97640000004,5942354.8125,-21.0
474781.6827999996,5942355.7684,-21.0
474781.38910000026,5942356.724400001,-21.0
474781.0954,5942357.680299999,-21.0
474780.80179999955,5942358.6362,-21.0
474780.5081000002,5942359.5921,-21.0
474780.21449999977,5942360.548,-21.0
474779.92080000043,5942361.503900001,-21.0
474779.6272,5942362.459799999,-21.0
474779.3334999997,5942363.4157,-21.0
474779.0399000002,5942364.3717,-21.0
474778.74619999994,5942365.3276,-21.0
474778.4526000004,5942366.283500001,-21.0
474778.15890000015,5942367.239399999,-21.0
474777.8652999997,5942368.1953,-21.0
474777.5716000004,5942369.1512,-21.0
474777.27799999993,5942370.107100001,-21.0
474776.98429999966,5942371.062999999,-21.0
474776.69070000015,5942372.018999999,-21.0
474776.3969999999,5942372.9749,-21.0
474776.1034000004,5942373.9308,-21.0
474775.8097000001,5942374.886700001,-21.0
474775.51609999966,5942375.842599999,-21.0
474775.2224000003,5942376.7985,-21.0
474774.9287999999,5942377.7544,-21.0
474774.6350999996,5942378.7103,-21.0
474774.34140000027,5942379.666300001,-21.0
474774.0477999998,5942380.622199999,-21.0
474773.75409999955,5942381.5781,-21.0
474773.46050000004,5942382.534,-21.0
474773.1667999998,5942383.4899,-21.0
474772.87320000026,5942384.445800001,-21.0
474772.5795,5942385.401699999,-21.0
474772.28589999955,5942386.3576,-21.0
474771.9922000002,5942387.3136,-21.0
474771.69859999977,5942388.2695,-21.0
474771.40490000043,5942389.225400001,-21.0
474771.1113,5942390.181299999,-21.0
474770.8175999997,5942391.1372,-21.0
474770.5240000002,5942392.0931,-21.0
474770.23029999994,5942393.049000001,-21.0
474769.9367000004,5942394.004899999,-21.0
474769.64300000016,5942394.960899999,-21.0
474769.3493999997,5942395.9168,-21.0
474769.0557000004,5942396.8727,-21.0
474768.76209999993,5942397.828600001,-21.0
474768.46839999966,5942398.784499999,-21.0
474768.1747000003,5942399.7404,-21.0
474767.8810999999,5942400.6963,-21.0
474767.5873999996,5942401.6522,-21.0
474767.2938000001,5942402.608100001,-21.0
474767.00009999983,5942403.564099999,-21.0
474766.7065000003,5942404.52,-21.0
474766.41280000005,5942405.4759,-21.0
474766.1191999996,5942406.4318,-21.0
474765.82550000027,5942407.387700001,-21.0
474765.5318999998,5942408.343599999,-21.0
474765.23819999956,5942409.2995,-21.0
474764.94460000005,5942410.2554,-21.0
474764.6508999998,5942411.2114,-21.0
474764.35730000027,5942412.167300001,-21.0
474764.0636,5942413.123199999,-21.0
474763.76999999955,5942414.0791,-21.0
474763.4763000002,5942415.035,-21.0
474763.1826999998,5942415.990900001,-21.0
474762.88900000043,5942416.946799999,-21.0
474762.5954,5942417.9026999995,-21.0
474762.3016999997,5942418.8587,-21.0
474762.0081000002,5942419.8146,-21.0
474761.71439999994,5942420.770500001,-21.0
474761.42069999967,5942421.726399999,-21.0
474761.12710000016,5942422.6822999995,-21.0
474760.8333999999,5942423.6382,-21.0
474760.5398000004,5942424.5941,-21.0
474760.2461000001,5942425.550000001,-21.0
474759.95249999966,5942426.505999999,-21.0
474759.6588000003,5942427.4618999995,-21.0
474759.3651999999,5942428.4178,-21.0
474759.0714999996,5942429.3737,-21.0
474758.7779000001,5942430.329600001,-21.0
474758.48419999983,5942431.285499999,-21.0
474758.1906000003,5942432.2414,-21.0
474757.89690000005,5942433.1973,-21.0
474757.6032999996,5942434.1533,-21.0
474757.30960000027,5942435.109200001,-21.0
474757.0159999998,5942436.065099999,-21.0
474756.72229999956,5942437.021,-21.0
474756.42870000005,5942437.9769,-21.0
474756.1349999998,5942438.9328000005,-21.0
474755.84140000027,5942439.888699999,-21.0
474755.5477,5942440.8445999995,-21.0
474755.25409999955,5942441.8006,-21.0
474754.9604000002,5942442.7565,-21.0
474754.66669999994,5942443.712400001,-21.0
474754.37310000043,5942444.668299999,-21.0
474754.07940000016,5942445.6241999995,-21.0
474753.7857999997,5942446.5801,-21.0
474753.4921000004,5942447.536,-21.0
474753.19849999994,5942448.491900001,-21.0
474752.90479999967,5942449.447899999,-21.0
474752.61120000016,5942450.4037999995,-21.0
474752.3174999999,5942451.3597,-21.0
474752.0239000004,5942452.3156,-21.0
474751.7302000001,5942453.271500001,-21.0
474751.43659999967,5942454.227399999,-21.0
474751.1429000003,5942455.1833,-21.0
474750.8492999999,5942456.1392,-21.0
474750.5555999996,5942457.0952,-21.0
474750.2620000001,5942458.051100001,-21.0
474749.96829999983,5942459.006999999,-21.0
474749.6747000003,5942459.9629,-21.0
474749.38100000005,5942460.9188,-21.0
474749.0873999996,5942461.8747000005,-21.0
474748.7937000003,5942462.830600001,-21.0
474748.5,5942463.786499999,-21.0
474748.20639999956,5942464.7425,-21.0
474747.9127000002,5942465.6984,-21.0
474747.6190999998,5942466.6543000005,-21.0
474747.32540000044,5942467.610200001,-21.0
474747.0318,5942468.5660999995,-21.0
474746.7380999997,5942469.522,-21.0
474746.4445000002,5942470.4779,-21.0
474746.15079999994,5942471.433800001,-21.0
474745.85720000044,5942472.389699999,-21.0
474745.56350000016,5942473.3456999995,-21.0
474745.2698999997,5942474.3016,-21.0
474744.9762000004,5942475.2575,-21.0
474744.68259999994,5942476.213400001,-21.0
474744.38889999967,5942477.169299999,-21.0
474744.09530000016,5942478.1252,-21.0
474743.8015999999,5942479.0811,-21.0
474743.5080000004,5942480.0370000005,-21.0
474743.2143000001,5942480.993000001,-21.0
474742.92069999967,5942481.948899999,-21.0
474742.6270000003,5942482.9048,-21.0
474742.3333999999,5942483.8607,-21.0
474742.0396999996,5942484.8166000005,-21.0
474741.7460000003,5942485.772500001,-21.0
474741.45239999983,5942486.728399999,-21.0
474741.15869999956,5942487.6843,-21.0
474740.86510000005,5942488.6403,-21.0
474740.5713999998,5942489.5962000005,-21.0
474740.2778000003,5942490.552100001,-21.0
474739.9841,5942491.507999999,-21.0
474739.69049999956,5942492.4639,-21.0
474739.3968000002,5942493.4198,-21.0
474739.1031999998,5942494.375700001,-21.0
474738.80950000044,5942495.331599999,-21.0
474738.5159,5942496.287599999,-21.0
474738.2221999997,5942497.2435,-21.0
474737.9286000002,5942498.1994,-21.0
474737.63489999995,5942499.155300001,-21.0
474737.34130000044,5942500.111199999,-21.0
474737.04760000017,5942501.0671,-21.0
474736.7539999997,5942502.023,-21.0
474736.4603000004,5942502.9789,-21.0
474736.16669999994,5942503.934900001,-21.0
474735.8729999997,5942504.890799999,-21.0
474735.57930000033,5942505.8467,-21.0
474735.2856999999,5942506.8026,-21.0
474734.9919999996,5942507.7585,-21.0
474734.6984000001,5942508.714400001,-21.0
474734.40469999984,5942509.670299999,-21.0
474734.11110000033,5942510.6262,-21.0
474733.81740000006,5942511.5822,-21.0
474733.5237999996,5942512.5381000005,-21.0
474733.2301000003,5942513.494000001,-21.0
474732.93649999984,5942514.449899999,-21.0
474732.64279999956,5942515.4058,-21.0
474732.34920000006,5942516.3617,-21.0
474732.0554999998,5942517.317600001,-21.0
474731.7619000003,5942518.273499999,-21.0
474731.4682,5942519.229499999,-21.0
474731.17459999956,5942520.1854,-21.0
474730.8809000002,5942521.1413,-21.0
474730.5872999998,5942522.097200001,-21.0
474730.29360000044,5942523.053099999,-21.0
474730.0,5942524.009,-21.0
474729.7062999997,5942524.9649,-21.0
474729.4127000002,5942525.9208,-21.0
474729.11899999995,5942526.876800001,-21.0
474728.8252999997,5942527.832699999,-21.0
474728.53170000017,5942528.7886,-21.0
474728.2379999999,5942529.7445,-21.0
474727.9444000004,5942530.7004,-21.0
474727.6507000001,5942531.656300001,-21.0
474727.3570999997,5942532.612199999,-21.0
474727.06340000033,5942533.5681,-21.0
474726.7697999999,5942534.524,-21.0
474726.4760999996,5942535.48,-21.0
474726.1825000001,5942536.435900001,-21.0
474725.88879999984,5942537.391799999,-21.0
474725.59520000033,5942538.3477,-21.0
474725.30150000006,5942539.3036,-21.0
474725.0078999996,5942540.259500001,-21.0
474724.7142000003,5942541.215399999,-21.0
474724.42059999984,5942542.1713,-21.0
474724.12689999957,5942543.1273,-21.0
474723.83330000006,5942544.0832,-21.0
474723.5395999998,5942545.039100001,-21.0
474723.2460000003,5942545.994999999,-21.0
474722.9523,5942546.9509,-21.0
474722.65859999973,5942547.9068,-21.0
474722.3650000002,5942548.8627,-21.0
474722.07129999995,5942549.818600001,-21.0
474721.77770000044,5942550.774599999,-21.0
474721.4840000002,5942551.7305,-21.0
474721.19039999973,5942552.6864,-21.0
474720.8967000004,5942553.6423,-21.0
474720.60309999995,5942554.598200001,-21.0
474720.3093999997,5942555.554099999,-21.0
474720.01580000017,5942556.51,-21.0
474719.7220999999,5942557.4659,-21.0
474719.4285000004,5942558.4219,-21.0
474719.1348000001,5942559.377800001,-21.0
474718.8411999997,5942560.333699999,-21.0
474718.54750000034,5942561.2896,-21.0
474718.2538999999,5942562.2455,-21.0
474717.9601999996,5942563.201400001,-21.0
474717.6666000001,5942564.157299999,-21.0
474717.37289999984,5942565.1132,-21.0
474717.07930000033,5942566.0692,-21.0
474716.78560000006,5942567.0251,-21.0
474716.4919999996,5942567.981000001,-21.0
474716.1983000003,5942568.936899999,-21.0
474715.9046,5942569.8928,-21.0
474715.61099999957,5942570.8487,-21.0
474715.3173000002,5942571.8046,-21.0
474715.0236999998,5942572.760500001,-21.0
474714.73000000045,5942573.716499999,-21.0
474714.4364,5942574.6724,-21.0
474714.14269999973,5942575.6283,-21.0
474713.8491000002,5942576.5842,-21.0
474713.55539999995,5942577.540100001,-21.0
474713.26180000044,5942578.495999999,-21.0
474712.9681000002,5942579.4519,-21.0
474712.67449999973,5942580.4078,-21.0
474712.3808000004,5942581.3638,-21.0
474712.08719999995,5942582.319700001,-21.0
474711.7934999997,5942583.275599999,-21.0
474711.49990000017,5942584.2315,-21.0
474711.2061999999,5942585.1874,-21.0
474710.9126000004,5942586.143300001,-21.0
474710.6189000001,5942587.099199999,-21.0
474710.3252999997,5942588.0550999995,-21.0
474710.03160000034,5942589.0111,-21.0
474709.73790000007,5942589.967,-21.0
474709.4442999996,5942590.922900001,-21.0
474709.1506000003,5942591.878799999,-21.0
474708.85699999984,5942592.8347,-21.0
474708.5632999996,5942593.7906,-21.0
474708.26970000006,5942594.7465,-21.0
474707.9759999998,5942595.702400001,-21.0
474707.6824000003,5942596.658299999,-21.0
474707.3887,5942597.6143,-21.0
474707.09509999957,5942598.5702,-21.0
474706.80140000023,5942599.5261,-21.0
474706.5077999998,5942600.482000001,-21.0
474706.21410000045,5942601.437899999,-21.0
474705.9205,5942602.3938,-21.0
474705.62679999974,5942603.3497,-21.0
474705.3332000002,5942604.305600001,-21.0
474705.03949999996,5942605.261600001,-21.0
474704.74590000045,5942606.217499999,-21.0
474704.4522000002,5942607.1734,-21.0
474704.15859999973,5942608.1293,-21.0
474703.8649000004,5942609.085200001,-21.0
474703.57129999995,5942610.041099999,-21.0
474703.2775999997,5942610.9969999995,-21.0
474702.98390000034,5942611.9529,-21.0
474702.6902999999,5942612.9089,-21.0
474702.3965999996,5942613.864800001,-21.0
474702.1030000001,5942614.820699999,-21.0
474701.80929999985,5942615.7765999995,-21.0
474701.51570000034,5942616.7325,-21.0
474701.22200000007,5942617.6884,-21.0
474700.9283999996,5942618.644300001,-21.0
474700.6347000003,5942619.600199999,-21.0
474700.34109999985,5942620.5561999995,-21.0
474700.0473999996,5942621.5121,-21.0
474699.75380000006,5942622.468,-21.0
474699.4600999998,5942623.423900001,-21.0
474699.1665000003,5942624.379799999,-21.0
474698.8728,5942625.3357,-21.0
474698.57919999957,5942626.2916,-21.0
474698.28550000023,5942627.2475000005,-21.0
474697.9918999998,5942628.203500001,-21.0
474697.69820000045,5942629.159399999,-21.0
474697.4046,5942630.1153,-21.0
474697.11089999974,5942631.0712,-21.0
474696.8173000002,5942632.0271000005,-21.0
474696.52359999996,5942632.982999999,-21.0
474696.2298999997,5942633.9388999995,-21.0
474695.9363000002,5942634.8948,-21.0
474695.6425999999,5942635.8508,-21.0
474695.3490000004,5942636.806700001,-21.0
474695.0553000001,5942637.762599999,-21.0
474694.7616999997,5942638.7184999995,-21.0
474694.46800000034,5942639.6744,-21.0
474694.1743999999,5942640.6303,-21.0
474693.88069999963,5942641.586200001,-21.0
474693.5871000001,5942642.542099999,-21.0
474693.29339999985,5942643.4980999995,-21.0
474692.99980000034,5942644.454,-21.0
474692.70610000007,5942645.4099,-21.0
474692.4124999996,5942646.365800001,-21.0
474692.1188000003,5942647.321699999,-21.0
474691.82519999985,5942648.2776,-21.0
474691.5314999996,5942649.2335,-21.0
474691.23790000007,5942650.1894000005,-21.0
474690.9441999998,5942651.145400001,-21.0
474690.6506000003,5942652.101299999,-21.0
474690.3569,5942653.0572,-21.0
474690.06319999974,5942654.0131,-21.0
474689.76960000023,5942654.9690000005,-21.0
474689.47589999996,5942655.924900001,-21.0
474689.18230000045,5942656.880799999,-21.0
474688.8886000002,5942657.8367,-21.0
474688.59499999974,5942658.7926,-21.0
474688.3013000004,5942659.7486000005,-21.0
474688.00769999996,5942660.704500001,-21.0
474687.7139999997,5942661.6603999995,-21.0
474687.4204000002,5942662.6163,-21.0
474687.1266999999,5942663.5722,-21.0
474686.8331000004,5942664.528100001,-21.0
474686.5394000001,5942665.483999999,-21.0
474686.2457999997,5942666.4399,-21.0
474685.95210000034,5942667.3959,-21.0
474685.6584999999,5942668.3518,-21.0
474685.36479999963,5942669.307700001,-21.0
474685.0712000001,5942670.263599999,-21.0
474684.77749999985,5942671.2195,-21.0
474684.48390000034,5942672.1754,-21.0
474684.19020000007,5942673.1313000005,-21.0
474683.8965999996,5942674.087200001,-21.0
474683.6029000003,5942675.043199999,-21.0
474683.3092,5942675.9991,-21.0
474683.0155999996,5942676.955,-21.0
474682.72190000024,5942677.9109000005,-21.0
474682.4282999998,5942678.866800001,-21.0
474682.13460000046,5942679.822699999,-21.0
474681.841,5942680.7786,-21.0
474681.54729999974,5942681.7345,-21.0
474681.25370000023,5942682.6905000005,-21.0
474680.95999999996,5942683.646400001,-21.0
474680.66640000045,5942684.602299999,-21.0
474680.3727000002,5942685.5582,-21.0
474680.07909999974,5942686.5141,-21.0
474679.7854000004,5942687.470000001,-21.0
474679.49179999996,5942688.425899999,-21.0
474679.1980999997,5942689.3818,-21.0
474678.9045000002,5942690.3378,-21.0
474678.6107999999,5942691.2937,-21.0
474678.3172000004,5942692.249600001,-21.0
474678.0235000001,5942693.205499999,-21.0
474677.7298999997,5942694.1614,-21.0
474677.43620000035,5942695.1173,-21.0
474677.1425000001,5942696.0732,-21.0
474676.84889999963,5942697.029100001,-21.0
474676.5552000003,5942697.985099999,-21.0
474676.26159999985,5942698.941,-21.0
474675.9678999996,5942699.8969,-21.0
474675.6743000001,5942700.8528,-21.0
474675.3805999998,5942701.808700001,-21.0
474675.0870000003,5942702.764599999,-21.0
474674.7933,5942703.7205,-21.0
474674.4996999996,5942704.6764,-21.0
474674.20600000024,5942705.6324000005,-21.0
474673.9123999998,5942706.588300001,-21.0
474673.61870000046,5942707.544199999,-21.0
474673.3251,5942708.5001,-21.0
474673.03139999975,5942709.456,-21.0
474672.73780000024,5942710.411900001,-21.0
474672.44409999996,5942711.367799999,-21.0
474672.15050000045,5942712.3237,-21.0
474671.8568000002,5942713.2797,-21.0
474671.56319999974,5942714.2356,-21.0
474671.2695000004,5942715.191500001,-21.0
474670.97589999996,5942716.147399999,-21.0
474670.6821999997,5942717.1033,-21.0
474670.38850000035,5942718.0592,-21.0
474670.0948999999,5942719.0151,-21.0
474669.80119999964,5942719.971000001,-21.0
474669.5076000001,5942720.926899999,-21.0
474669.21389999986,5942721.8829,-21.0
474668.92030000035,5942722.8388,-21.0
474668.6266000001,5942723.7947,-21.0
474668.33299999963,5942724.750600001,-21.0
474668.0393000003,5942725.706499999,-21.0
474667.74569999985,5942726.6624,-21.0
474667.4519999996,5942727.6183,-21.0
474667.1584000001,5942728.574200001,-21.0
474666.8646999998,5942729.530200001,-21.0
474666.5711000003,5942730.486099999,-21.0
474666.2774,5942731.442,-21.0
474665.9837999996,5942732.3979,-21.0
474665.69010000024,5942733.353800001,-21.0
474665.3964999998,5942734.309699999,-21.0
474665.10280000046,5942735.2656,-21.0
474664.8092,5942736.2215,-21.0
474664.51549999975,5942737.1775,-21.0
474664.2218000004,5942738.133400001,-21.0
474663.92819999997,5942739.089299999,-21.0
474663.6344999997,5942740.0452,-21.0
474663.3409000002,5942741.0011,-21.0
474663.0471999999,5942741.957,-21.0
474662.7536000004,5942742.912900001,-21.0
474662.45990000013,5942743.868799999,-21.0
474662.1662999997,5942744.8248,-21.0
474661.87260000035,5942745.7807,-21.0
474661.5789999999,5942746.7366,-21.0
474661.28529999964,5942747.692500001,-21.0
474660.99170000013,5942748.648399999,-21.0
474660.69799999986,5942749.6043,-21.0
474660.40440000035,5942750.5602,-21.0
474660.1107000001,5942751.516100001,-21.0
474659.81709999964,5942752.472100001,-21.0
474659.5234000003,5942753.427999999,-21.0
474659.22979999986,5942754.3839,-21.0
474658.9360999996,5942755.3398,-21.0
474658.6425000001,5942756.295700001,-21.0
474658.3487999998,5942757.251599999,-21.0
474658.0552000003,5942758.2075,-21.0
474657.7615,5942759.1634,-21.0
474657.46779999975,5942760.1194,-21.0
474657.17420000024,5942761.075300001,-21.0
474656.88049999997,5942762.031199999,-21.0
474656.58690000046,5942762.9871,-21.0
474656.2932000002,5942763.943,-21.0
474655.99959999975,5942764.8989,-21.0
474655.7059000004,5942765.854800001,-21.0
474655.41229999997,5942766.810699999,-21.0
474655.1185999997,5942767.7667,-21.0
474654.8250000002,5942768.7226,-21.0
474654.5312999999,5942769.6785,-21.0
474654.2377000004,5942770.634400001,-21.0
474653.94400000013,5942771.590299999,-21.0
474653.6503999997,5942772.5462,-21.0
474653.35670000035,5942773.5021,-21.0
474653.0630999999,5942774.458000001,-21.0
474652.76939999964,5942775.414000001,-21.0
474652.47580000013,5942776.369899999,-21.0
474652.18209999986,5942777.3258,-21.0
474651.88850000035,5942778.2817,-21.0
474651.5948000001,5942779.237600001,-21.0
474651.3010999998,5942780.193499999,-21.0
474651.0075000003,5942781.1493999995,-21.0
474650.7138,5942782.1053,-21.0
474650.4201999996,5942783.0613,-21.0
474650.12650000025,5942784.017200001,-21.0
474649.8328999998,5942784.973099999,-21.0
474649.53920000046,5942785.929,-21.0
474649.2456,5942786.8849,-21.0
474648.95189999975,5942787.8408,-21.0
474648.65830000024,5942788.796700001,-21.0
474648.3646,5942789.752599999,-21.0
474648.07100000046,5942790.7085,-21.0
474647.7773000002,5942791.6645,-21.0
474647.48369999975,5942792.6204,-21.0
474647.1900000004,5942793.576300001,-21.0
474646.89639999997,5942794.532199999,-21.0
474646.6026999997,5942795.4881,-21.0
474646.3091000002,5942796.444,-21.0
474646.0153999999,5942797.399900001,-21.0
474645.7218000004,5942798.355799999,-21.0
474645.42810000014,5942799.311799999,-21.0
474645.1344999997,5942800.2677,-21.0
474644.84080000035,5942801.2236,-21.0
474644.5471000001,5942802.179500001,-21.0
474644.25349999964,5942803.135399999,-21.0
474643.9598000003,5942804.0912999995,-21.0
474643.66619999986,5942805.0472,-21.0
474643.3724999996,5942806.0031,-21.0
474643.0789000001,5942806.959100001,-21.0
474642.7851999998,5942807.914999999,-21.0
474642.4916000003,5942808.8708999995,-21.0
474642.1979,5942809.8268,-21.0
474641.9042999996,5942810.7827,-21.0
474641.61060000025,5942811.738600001,-21.0
474641.3169999998,5942812.694499999,-21.0
474641.02329999954,5942813.6504,-21.0
474640.7297,5942814.6064,-21.0
474640.43599999975,5942815.5623,-21.0
474640.14240000024,5942816.518200001,-21.0
474639.8487,5942817.474099999,-21.0
474639.55510000046,5942818.43,-21.0
474639.2614000002,5942819.3859,-21.0
474638.96779999975,5942820.3418000005,-21.0
474638.6741000004,5942821.297700001,-21.0
474638.38049999997,5942822.253699999,-21.0
474638.0867999997,5942823.2096,-21.0
474637.79310000036,5942824.1655,-21.0
474637.4994999999,5942825.1214000005,-21.0
474637.20579999965,5942826.077299999,-21.0
474636.91220000014,5942827.0331999995,-21.0
474636.61849999987,5942827.9891,-21.0
474636.32490000036,5942828.945,-21.0
474636.0312000001,5942829.901000001,-21.0
474635.73759999964,5942830.856899999,-21.0
474635.4439000003,5942831.8127999995,-21.0
474635.15029999986,5942832.7687,-21.0
474634.8565999996,5942833.7246,-21.0
474634.5630000001,5942834.680500001,-21.0
474634.2692999998,5942835.636399999,-21.0
474633.9757000003,5942836.5923,-21.0
474633.68200000003,5942837.5483,-21.0
474633.3883999996,5942838.5042,-21.0
